term,definition
SABSA, Sherwood Applied Business Security Architecture (SABSA) is enterprise sec framework. Risk driven. In arch. Align; in DFIR, SABSA for strategy (SABSA).
SACL,System Access Control List logs access attempts. SDDL. In Windows. Audit; in DFIR, SACL for events (Microsoft).
SAML,Security Assertion Markup Language (SAML) exchanges auth data. XML. In SSO. Fed; in DFIR, SAML for replay (OASIS).
Sandbox,Sandbox isolates code for safe exec. Virtual. In browsers. Contain; in DFIR, sandbox for mal (SANS FOR508).
Sandbox Evasion,Sandbox evasion detects analysis env. Timing. In mal. No run; in DFIR, evasion bypass (MITRE T1497).
Sanitization,Sanitization cleans data for safe. Remove. In outputs. Prevent; in DFIR, sanitization for XSS (OWASP).
SAP,SAP is ERP software with sec modules. ABAP. In business. Custom; in DFIR, SAP for enterprise breaches (SAP).
Sarbanes-Oxley Act (SOX),SOX mandates financial reporting controls. Audit. In public. Compliance; in DFIR, SOX for logs (SOX).
Scalability,Scalability handles growth in load/users. Horizontal. In design. Perform; in DFIR, scalability for big data (ENISA).
Scan,Scan is systematic probe for vulns/services. Active. In tools. Recon; in DFIR, scan detection (MITRE T1046).
Scatter-Gather,Scatter-gather I/O reads/writes non-contig. DMA. In storage. Efficient; in DFIR, gather for files (ENISA).
Scenario,Scenario is hypothetical incident for planning. Tabletop. In exercises. Prep; in DFIR, scenarios for training (NIST SP 800-61).
Schneier,Schneier is crypto expert/author. Blowfish. In books. Insight; in DFIR, Schneier for analysis (Schneier).
Script Kiddie,Script kiddie uses others' tools without skill. Novice. In attacks. Noisy; in DFIR, kiddie TTPs (ENISA).
Scripting Language,Scripting lang interprets at run like Python. Dynamic. In automation. Quick; in DFIR, scripts for tasks (SANS).
Search and Seizure,Search and seizure legally acquires evidence. Warrant. In law. Due process; in DFIR, seizure for chain (NIST SP 800-86).
Secure Attention Key (SAK),SAK is ctrl-alt-del like to verify OS. Trusted path. In login. Impersonate prevent; in DFIR, SAK in auth (TCSEC).
Secure Boot,Secure boot verifies loaders from trusted. UEFI. In firmware. Chain; in DFIR, boot logs for tamps (NIST SP 800-193).
Secure Channel,Secure channel protects comm with crypto. TLS. In transit. Conf; in DFIR, channel analysis (NIST SP 800-52).
Secure Coding,Secure coding follows practices like input val. OWASP. In dev. Prevent; in DFIR, coding flaws (OWASP SAMM).
Secure Copy (SCP),SCP copies files over SSH. Encrypted. In Unix. Secure; in DFIR, SCP for exfil (OpenSSH).
Secure Digital (SD) Card,SD card stores data portable. Encrypt. In devices. Loss; in DFIR, SD forensics (ENISA).
Secure File Transfer Protocol (SFTP),SFTP transfers over SSH. Secure. In servers. Replace FTP; in DFIR, SFTP for secure (RFC 4251).
Secure Hash Algorithm (SHA),SHA family hashes for integrity. NIST. In TLS. Digest; in DFIR, SHA for files (NIST FIPS 180).
Secure ID,Secure ID is token for OTP. Hardware. In RSA. 2FA; in DFIR, ID in auth (RSA).
Secure Multi-Party Computation (SMPC),SMPC computes private without reveal. Threshold. In crypto. Collab; in DFIR, SMPC for intel (ENISA).
Secure Neighbor Discovery (SEND),SEND secures IPv6 neighbor with crypto. CGA. In autoconf. Anti-spoof; in DFIR, SEND for IPv6 (RFC 3971).
Secure Real-Time Transport Protocol (SRTP),SRTP secures RTP for media. Keys. In VoIP. Conf; in DFIR, SRTP for calls (RFC 3711).
Secure Shell (SSH),SSH provides encrypted remote access. Key auth. In Unix. Replace telnet; in DFIR, SSH for backdoors (RFC 4251).
Secure Sockets Layer (SSL),SSL is legacy TLS precursor. Deprecated. In old. Vulns; in DFIR, SSL for legacy (NIST SP 800-52).
Secure/Multipurpose Internet Mail Extensions (S/MIME),S/MIME signs/enc mail. PKI. In Outlook. Trust; in DFIR, S/MIME for evidence (RFC 8551).
Security,Security is protection of assets from threats. CIA. In practice. Balance; in DFIR, security posture (NIST IR 7298).
Security Analytics,Security analytics uses big data for insights. Correlate. In SIEM. Detect; in DFIR, analytics for patterns (ENISA).
Security Architecture,Security arch designs controls for threats. SABSA. In enterprise. Align; in DFIR, arch for gaps (NIST SP 800-53).
Security Assertion Markup Language (SAML),SAML exchanges auth assertions. XML. In fed. SSO; in DFIR, SAML parsing (OASIS).
Security Association (SA),SA defines crypto params for IPsec. Bundle. In IKE. Secure; in DFIR, SA in negotiations (RFC 4301).
Security Assessment,Security assessment evaluates controls/efficacy. Tests. In audits. Posture; in DFIR, assessment for RCA (NIST SP 800-53A).
Security Audit,Security audit reviews for compliance. Independent. In reviews. Validate; in DFIR, audit trails (ISO 27001).
Security Awareness,Security awareness educates on risks. Training. In users. Behavior; in DFIR, awareness gaps (NIST SP 800-50).
Security Baseline,Security baseline is min config for systems. Tailored. In hardening. Standard; in DFIR, baseline diffs (NIST SP 800-53B).
Security by Design,Security by design embeds in SDLC from start. Shift left. In dev. Proactive; in DFIR, design flaws (OWASP SAMM).
Security Control,Security control is measure for risk. Technical. In catalogs. Implement; in DFIR, control failures (NIST SP 800-53).
Security Control Assessment (SCA),SCA tests controls for effectiveness. Evidence. In RMF. Verify; in DFIR, SCA for gaps (NIST SP 800-53A).
Security Enhanced Linux (SELinux),SELinux adds MAC to Linux. Policies. In RHEL. Mandatory; in DFIR, SELinux denials (NSA).
Security Event,Security event is potential indicator of compromise. Logged. In monitoring. Triage; in DFIR, event sources (NIST SP 800-92).
Security Event Management (SEM),SEM correlates events for alerts. Real-time. In SIEM. Detect; in DFIR, SEM for correlation (ENISA).
Security Function,Security function provides protection like encrypt. Core. In modules. Deliver; in DFIR, function analysis (NIST SP 800-53).
Security Identifier (SID),SID uniquely IDs principals in Windows. Relative. In ACL. Auth; in DFIR, SID in tokens (Microsoft).
Security Information and Event Management (SIEM),SIEM collects/analyzes logs for threats. Centralized. In SOC. Visibility; in DFIR, SIEM queries (NIST SP 800-137).
Security Intelligence,Security intel is actionable threat knowledge. Curated. In feeds. Informed; in DFIR, intel for hunts (ENISA).
Security Kernel,Security kernel is TCB core enforcing policy. Minimal. In OS. Trusted; in DFIR, kernel for root (TCSEC).
Security Labels,Security labels tag sensitivity for access. Mandatory. In MLS. Enforce; in DFIR, labels in flows (CNSSI 4009).
Security Logging,Security logging records events for audit. Detailed. In apps. Trace; in DFIR, logging for reconstruction (NIST SP 800-92).
Security Management,Security mgmt oversees programs/policies. CISO. In org. Strategic; in DFIR, mgmt for resources (ISO 27001).
Security Metrics,Security metrics measure program effectiveness. KPI. In reports. Improve; in DFIR, metrics for ROI (NIST SP 800-55).
Security Misconfiguration,Security misconfig is improper setup. Top 10. In OWASP. Common; in DFIR, misconfig in entry (OWASP).
Security Model,Security model formalizes policy like BLP. Abstract. In design. Prove; in DFIR, model violations (CNSSI 4009).
Security Module,Security module encapsulates functions. FIPS. In HSM. Isolate; in DFIR, module for crypto (NIST SP 800-140).
Security Operations Center (SOC),SOC monitors/responds to threats 24/7. Tiered. In org. Central; in DFIR, SOC for triage (NIST SP 800-137).
Security Orchestration, Automation and Response (SOAR),SOAR automates workflows in IR. Playbooks. In SOC. Speed; in DFIR, SOAR for efficiency (Gartner).
Security Parameter Index (SPI),SPI indexes SAs in IPsec. 32bit. In headers. Unique; in DFIR, SPI in packets (RFC 4303).
Security Patch,Security patch fixes vulns. Urgent. In mgmt. Close; in DFIR, patch status for exploited (NIST SP 800-40).
Security Perimeter,Security perimeter bounds protected area. Logical. In arch. Defend; in DFIR, perimeter logs (NIST SP 800-41).
Security Policy,Security policy defines rules for behavior. High. In mgmt. Enforce; in DFIR, policy in compliance (ISO 27001).
Security Posture,Security posture is overall strength against threats. Assessed. In continuous. Monitor; in DFIR, posture for risks (NIST SP 800-137).
Security Practitioner,Security practitioner implements/operates controls. Certified. In teams. Hands-on; in DFIR, practitioner for response (NIST NICE).
Security Principle,Security principle is guideline like least priv. Foundational. In design. Guide; in DFIR, principles for arch (NIST SP 800-12).
Security Protocol,Security protocol secures comm like TLS. Layered. In nets. Protect; in DFIR, protocol flaws (ENISA).
Security Requirements Traceability Matrix (SRTM),SRTM maps req to controls/tests. Trace. In dev. Verify; in DFIR, SRTM for gaps (NIST SP 800-53A).
Security Risk Assessment,Security risk assessment evaluates threats/vulns. Structured. In planning. Inform; in DFIR, assessment for incidents (NIST SP 800-30).
Security Scanning,Security scanning probes for issues. Automated. In vuln mgmt. Detect; in DFIR, scanning for exploited (NIST SP 800-115).
Security Service Provider Interface (SSPI),SSPI abstracts auth in Windows. Negotiate. In apps. Seamless; in DFIR, SSPI for Kerb (Microsoft).
Security Target (ST),ST specifies product for CC eval. TOE. In cert. Detail; in DFIR, ST for trusted (ISO 15408).
Security Technical Implementation Guide (STIG),STIG is DoD hardening guide. Checklists. In configs. Standard; in DFIR, STIG compliance (DISA).
Security Testing,Security testing validates protections. Pen/scan. In QA. Assurance; in DFIR, testing for vulns (NIST SP 800-115).
Security Token,Security token is hardware for auth. Smartcard. In 2FA. Possess; in DFIR, token in access (NIST SP 800-63B).
Security Token Service (STS),STS issues tokens for claims. ADFS. In fed. Authz; in DFIR, STS for SAML (Microsoft).
Security Training,Security training builds skills/knowledge. Hands-on. In staff. Competent; in DFIR, training for tools (NIST SP 800-50).
Security Tuple,Security tuple is (subject,object,action) for access. Triple. In models. Granular; in DFIR, tuples in logs (ENISA).
Security Update,Security update addresses threats timely. Cumulative. In mgmt. Current; in DFIR, updates for prevention (NIST SP 800-40).
Security-Enhanced Linux (SELinux),SELinux enforces MAC policies. Labels. In kernel. Fine; in DFIR, SELinux AVC denials (NSA).
Segment,Segment is L3 division for routing. Subnet. In nets. Isolate; in DFIR, segments for traffic (NIST SP 800-207).
Segmentation,Segmentation divides net for control. Micro. In ZT. Limit; in DFIR, segmentation for containment (NIST SP 800-207).
Self-Destruct,Self-destruct wipes mal on detect. Timer. In APT. Deny; in DFIR, destruct artifacts (ENISA).
Self-Signed Certificate,Self-signed cert issues by subject. No CA. In test. Warn; in DFIR, self-signed in MITM (NIST SP 800-57).
Semantic Attack,Semantic attack exploits meaning like prompt inj in AI. Context. In LLMs. Manip; in DFIR, semantic in outputs (ENISA).
Semiconductor, Semiconductor is material for chips. Silicon. In hardware. Supply; in DFIR, semi tamps (ENISA).
Semi-Automated, Semi-automated requires human oversight in tools. Hybrid. In IR. Balance; in DFIR, semi for triage (SANS).
Sendmail,Sendmail is MTA for Unix. Config. In servers. Spam; in DFIR, Sendmail for mal mail (Sendmail).
Sensitivity Label,Sensitivity label tags info level. Hierarchical. In classified. Handle; in DFIR, labels for spillage (CNSSI 4009).
Sensor,Sensor collects data like logs/traffic. Agent. In monitoring. Input; in DFIR, sensor feeds (NIST SP 800-137).
Separation of Duties (SoD),SoD splits tasks to avoid fraud. Role. In controls. Check; in DFIR, SoD breaks (NIST SP 800-53).
Separation of Privilege (SoP),SoP requires multiple for critical. Multi-key. In auth. Strong; in DFIR, SoP in dual control (CNSSI 4009).
Server,Server provides services to clients. Daemon. In arch. Host; in DFIR, server logs (NIST SP 800-45).
Server Message Block (SMB),SMB shares files/printers. Dialects. In Windows. Lateral; in DFIR, SMB for EternalBlue (Microsoft).
Server-Side Includes (SSI),SSI injects dynamic content in HTML. Parsed. In web. RCE; in DFIR, SSI for inj (OWASP).
Server-Side Request Forgery (SSRF),SSRF tricks server to fetch internal. URL. In apps. Pivot; in DFIR, SSRF in requests (OWASP).
Service,Service is net-accessible function. Port. In SOA. Consume; in DFIR, service scans (MITRE T1046).
Service Account,Service account runs apps/daemons. Non-interactive. In AD. Priv; in DFIR, account for persistence (NIST SP 800-53).
Service Level Agreement (SLA),SLA defines perf/uptime guarantees. Metrics. In vendors. Account; in DFIR, SLA breaches in outages (NIST SP 800-35).
Service Location Protocol (SLP),SLP discovers services in nets. multicast. In LAN. Auto; in DFIR, SLP for recon (RFC 2608).
Service Mesh,Service mesh adds sidecar for microservices sec. Istio. In K8s. Observe; in DFIR, mesh for traffic (ENISA).
Service-Oriented Architecture (SOA),SOA composes loose services. WS. In enterprise. Integrate; in DFIR, SOA for API (ENISA).
Service Ticket,Service ticket is Kerberos for access. TGS. In realms. Delegate; in DFIR, tickets for roasting (MITRE T1558.003).
Session,Session is logical connection with state. Cookies. In HTTP. Track; in DFIR, session hijack (OWASP).
Session Fixation,Session fixation sets ID pre-auth for takeover. Predict. In web. Imperson; in DFIR, fixation in IDs (OWASP).
Session Hijacking,Session hijacking steals active session. Side. In net. Takeover; in DFIR, hijack in cookies (OWASP).
Session Initiation Protocol (SIP),SIP sets up VoIP calls. SDP. In UC. Signal; in DFIR, SIP for vishing (RFC 3261).
Session Management,Session management handles state securely. Timeout. In apps. Valid; in DFIR, mgmt flaws (OWASP).
Session Token,Session token IDs active session. Random. In auth. Secure; in DFIR, token theft (OWASP).
Shadow IT,Shadow IT is unauthorized tech by users. Cloud. In org. Risk; in DFIR, shadow for leaks (ENISA).
Shared Responsibility Model,Shared resp model divides duties in cloud. Provider/customer. In IaaS. Clear; in DFIR, model for scope (NIST SP 800-146).
Shared Secret,Shared secret is sym key known to parties. Pre-shared. In auth. Simple; in DFIR, secret compromise (NIST SP 800-57).
Shell,Shell interprets commands in CLI. Bash. In Unix. Interact; in DFIR, shell history for commands (SANS FOR508).
Shellcode,Shellcode is compact code for exploits. Asm. In payloads. Exec; in DFIR, shellcode in memory (SANS).
Shimming,Shimming injects via API hooks. Compat. In Windows. Persistence; in DFIR, shims in AppInit (MITRE T1546.011).
Side Channel Attack,Side channel attack infers from physical like power. Timing. In crypto. Leak; in DFIR, channel in analysis (ENISA).
Side-Channel Information,Side-channel info leaks via impl not math. Cache. In sec. Protect; in DFIR, info in traces (NIST SP 800-57).
SID,Security Identifier (SID) labels principals in NT. Unique. In ACL. Track; in DFIR, SID resolution (Microsoft).
Signature,Signature is hash enc with private for proof. Digital. In PKI. Verify; in DFIR, sig checks (NIST SP 800-57).
Signed Certificate,Signed certificate is issued/verified by CA. Chain. In trust. Authentic; in DFIR, signed mal rare (NIST SP 800-57).
Simple Certificate Enrollment Protocol (SCEP),SCEP enrolls devices in PKI. HTTP. In mobile. Auto; in DFIR, SCEP for certs (RFC 8894).
Simple Mail Transfer Protocol (SMTP),SMTP transfers email. RFC. In MTAs. Relay; in DFIR, SMTP for phishing (RFC 5321).
Simple Network Management Protocol (SNMP),SNMP manages devices with MIBs. Traps. In nets. Monitor; in DFIR, SNMP for enum (RFC 1157).
Simple Object Access Protocol (SOAP),SOAP is XML messaging for web services. Envelope. In enterprise. Structured; in DFIR, SOAP for inj (W3C).
Simulation,Simulation models scenarios for training. Virtual. In exercises. Prep; in DFIR, sim for playbooks (NIST SP 800-61).
Single Loss Expectancy (SLE),SLE is cost of single threat realization. Asset*impact. In risk. Quant; in DFIR, SLE in BIA (NIST SP 800-30).
Single Sign-On (SSO),SSO auths once for multiple. Token. In IAM. Convenient; in DFIR, SSO for central compromise (NIST SP 800-63C).
Single-Use Password,Single-use pass changes per login. OTP. In auth. Replay; in DFIR, use in logs (NIST SP 800-63B).
Site-to-Site VPN,Site-to-site VPN links networks securely. IPsec. In branch. Tunnel; in DFIR, VPN for remote access (NIST SP 800-77).
Slack Space,Slack space is unused block area in files. Hide. In FS. Stego; in DFIR, slack for carving (SANS FOR508).
Sleep, Sleep is mal dormant waiting trigger. Implant. In APT. Dwell; in DFIR, sleep in timers (ENISA).
Slowloris,Slowloris holds connections open for DoS. Partial. In HTTP. Stealth; in DFIR, Slowloris in server logs (ENISA).
Smart Card,Smart card stores creds for auth. PKI. In physical. Portable; in DFIR, card for 2FA (NIST SP 800-73).
Smart Contract,Smart contract executes auto on blockchain. Code. In DeFi. Trustless; in DFIR, contract for hacks (ENISA).
Smart Meter,Smart meter measures utility with net. AMI. In grid. DDoS; in DFIR, meter for ICS (ENISA).
Smishing,Smishing is SMS phishing. Link. In mobile. Click; in DFIR, smish in messages (MITRE T1621).
SMTP Authentication,SMTP auth secures relays. SASL. In servers. Anti-spam; in DFIR, auth in SMTP (RFC 4954).
SMTP Relay,SMTP relay forwards mail. Open. In MTAs. Abuse; in DFIR, relay for spam (RFC 5321).
SMTP Sinkhole,SMTP sinkhole captures spam for analysis. Blackhole. In traps. Study; in DFIR, sinkhole for phishing (ENISA).
Snort,Snort is open NIDS with rules. Signature. In sensors. Detect; in DFIR, Snort alerts (Snort.org).
Social Engineering, Social engineering manipulates people for info/access. Pretext. In attacks. Human; in DFIR, eng in phishing (MITRE T1566).
Social Engineering Toolkit (SET),SET automates social eng attacks. Framework. In pen. Sim; in DFIR, SET for training (TrustedSec).
Social Proof, Social proof uses peer influence in scams. Fake. In phishing. Trust; in DFIR, proof in lures (ENISA).
Socket,Socket is endpoint for comm. BSD. In apps. Connect; in DFIR, socket in netstat (RFC 793).
Software as a Service (SaaS),SaaS delivers software over net. Subscription. In GSuite. Managed; in DFIR, SaaS for logs (NIST SP 800-146).
Software Bill of Materials (SBOM),SBOM lists components/versions. CycloneDX. In supply. Trace; in DFIR, SBOM for vulns (NTIA).
Software Composition Analysis (SCA),SCA scans deps for known vulns. Static. In CI. Secure; in DFIR, SCA for exploited (OWASP).
Software Defined Networking (SDN),SDN centralizes control for programmable nets. OpenFlow. In data centers. Dynamic; in DFIR, SDN for policy (ENISA).
Software Defined Perimeter (SDP),SDP hides resources behind auth. ZT. In Cloud. Invisible; in DFIR, SDP for access (CSA).
Software Development Kit (SDK),SDK provides tools/libs for dev. API. In platforms. Build; in DFIR, SDK for RE (ENISA).
Software Development Lifecycle (SDLC),SDLC phases from req to maint. Waterfall. In dev. Secure; in DFIR, SDLC gaps (OWASP SAMM).
Software Escrow,Software escrow holds source for continuity. Agent. In vendors. Access; in DFIR, escrow for mal (ENISA).
Software Fault Injection,Software fault injection tests resilience. Sim. In QA. Robust; in DFIR, injection for bugs (ENISA).
Software License,Software license terms use/distrib. Open/closed. In assets. Compliance; in DFIR, license for tools (ENISA).
Software Metrics,Software metrics measure code quality/size. Cyclomatic. In QA. Improve; in DFIR, metrics for complexity (OWASP).
Software Patching,Software patching applies fixes. Automated. In mgmt. Close; in DFIR, patching status (NIST SP 800-40).
Software Security,Software security builds secure from design. SDL. In dev. Inherent; in DFIR, security flaws (OWASP).
Solaris,Solaris is Unix OS from Oracle. ZFS. In servers. Secure; in DFIR, Solaris for legacy (Oracle).
Solid State Drive (SSD),SSD uses flash for fast storage. TRIM. In laptops. Wear; in DFIR, SSD for imaging (SANS FOR508).
Source Code Analysis (SCA),SCA reviews code for vulns. Static. In tools. Early; in DFIR, SCA for root (OWASP).
Source Lines of Code (SLOC),SLOC counts code lines for size. Metric. In projects. Estimate; in DFIR, SLOC for complexity (ENISA).
Spam,Spam is unsolicited bulk email. Filter. In mail. Volume; in DFIR, spam for phishing (RFC 5321).
Spear Phishing,Spear phishing targets specific with personal. Recon. In attacks. High success; in DFIR, spear in emails (MITRE T1566.001).
Special Publication (SP),SP is NIST tech doc series. Guidance. In standards. Reference; in DFIR, SP for methods (NIST).
Specification,Specification details req for impl. Formal. In design. Clear; in DFIR, spec for compliance (NIST SP 800-53).
SPI Calculator,SPI calculator scores CVSS metrics. Tool. In assess. Quant; in DFIR, SPI for prio (FIRST).
Spidering,Spidering crawls sites for content. Bot. In recon. Map; in DFIR, spider for leaks (OWASP).
Split Tunnel,Split tunnel routes some traffic outside VPN. Partial. In remote. Perf; in DFIR, split for exfil (NIST SP 800-77).
Spoof, Spoof fakes identity in comm. IP/MAC. In attacks. Bypass; in DFIR, spoof detection (MITRE T1075).
SQL,Structured Query Language (SQL) manipulates DBs. Declarative. In apps. Query; in DFIR, SQL for inj (ISO 9075).
SQL Injection (SQLi),SQLi inserts mal queries for dump/RCE. Prepared. In inputs. Common; in DFIR, SQLi in logs (OWASP).
SRV Record,SRV record locates services in DNS. Priority. In SIP. Discover; in DFIR, SRV for C2 (RFC 2782).
SSH Tunneling,SSH tunneling forwards ports securely. Local/remote. In access. Proxy; in DFIR, tunnel for exfil (OpenSSH).
SSL Inspection,SSL inspection decrypts for analysis. Proxy. In gateways. Visibility; in DFIR, inspection for encrypted mal (NIST SP 800-52).
Stack,Stack is LIFO memory for locals/calls. Fixed. In functions. Overflow; in DFIR, stack in traces (SANS FOR508).
Stack Canary,Stack canary detects overflows with random value. Compiler. In C. Protect; in DFIR, canary bypass (NIST SP 800-123).
Stack Overflow,Stack overflow writes beyond frame for RCE. Return addr. In recursion. Classic; in DFIR, overflow repro (MITRE T1055.007).
Stack Pivot,Stack pivot redirects to new stack in exploits. Control. In ROP. Chain; in DFIR, pivot in disassembly (SANS).
Stack Smashing,Stack smashing is overflow for shellcode exec. Buffer. In C. Inj; in DFIR, smashing in gdb (OWASP).
Stack Trace,Stack trace shows call chain on error. Backtrace. In debug. Cause; in DFIR, traces for crashes (OWASP).
StackGuard,StackGuard inserts canaries for overflow detect. GCC. In compile. Early; in DFIR, Guard in vulns (Cowan).
Standard,Standard is mandatory rule like ISO. Binding. In org. Uniform; in DFIR, standard for methods (ISO).
Standardized Audit File for Tax (SAF-T),SAF-T formats tax data for audit. XML. In finance. Compliance; in DFIR, SAF for financial (ENISA).
Standards Body,Standards body develops specs like IETF. Consensus. In industry. Adopt; in DFIR, bodies for RFC (IETF).
Standby,Standby is hot spare for failover. Passive. In HA. Ready; in DFIR, standby activation (NIST SP 800-34).
State Machine,State machine models finite states/trans. UML. In design. Predict; in DFIR, machines for protocols (ENISA).
Stateful Inspection,Stateful inspection tracks connection states. Context. In firewalls. Smart; in DFIR, state tables (NIST SP 800-41).
Stateful Multicast,Stateful multicast maintains session state. PIM-SM. In routing. Reliable; in DFIR, multicast for groups (RFC 4601).
Stateful Protocol,Stateful protocol remembers prior packets. TCP. In transport. Reliable; in DFIR, state in analysis (RFC 793).
Static Analysis,Static analysis examines code without run. Scan. In SAST. Early; in DFIR, static for mal (SANS FOR508).
Static Application Security Testing (SAST),SAST analyzes source for vulns. White box. In IDE. Code; in DFIR, SAST for flaws (OWASP).
Static Code Analysis,Static code analysis finds issues in source. Rules. In tools. Prevent; in DFIR, analysis for custom (OWASP).
Static Key,Static key is fixed for long term. Persistent. In legacy. Reuse; in DFIR, static in breaks (NIST SP 800-57).
Steganalysis,Steganalysis detects hidden data in carriers. Stats. In forensics. Reveal; in DFIR, steganalysis tools (SANS FOR508).
Steganography,Steganography hides data in media. LSB. In images. Covert; in DFIR, stego extraction (MITRE T1027).
Stolen Credential,Stolen credential is compromised auth info. Reuse. In attacks. Imperson; in DFIR, stolen in dumps (MITRE T1552).
Storage Area Network (SAN),SAN provides block storage over net. Fibre. In data centers. Fast; in DFIR, SAN for large images (NIST SP 800-111).
Storage Encryption,Storage enc protects data at rest. Self-encrypt. In drives. Conf; in DFIR, storage decrypt (NIST SP 800-111).
Stream Cipher,Stream cipher enc bits with keystream. RC4. In wireless. Continuous; in DFIR, stream for WEP (NIST SP 800-38A).
Stress Testing,Stress testing pushes limits for break. Load. In QA. Capacity; in DFIR, stress for DoS sim (ENISA).
String Format, String format specifies output like %s. Vulnerable. In C. Overflow; in DFIR, format exploits (OWASP).
Structured Query Language (SQL),SQL queries relational DBs. Standard. In backends. Data; in DFIR, SQL for dumps (ISO 9075).
Structured Threat Information eXpression (STIX),STIX standardizes threat intel sharing. JSON. In CTI. Interop; in DFIR, STIX for IOC (OASIS).
Subdomain,Subdomain is division under domain. Delegated. In DNS. Org; in DFIR, sub for phishing (RFC 1035).
Subdomain Takeover,Subdomain takeover claims abandoned subs. CNAME. In DNS. Park; in DFIR, takeover in recon (ENISA).
Subject,Subject is active entity like user/process. Acts. In access. Auth; in DFIR, subject in logs (CNSSI 4009).
Subpoena,Subpoena compels evidence production. Legal. In inv. Court; in DFIR, subpoena for ISPs (NIST SP 800-86).
Subnet,Subnet divides net for efficiency. Mask. In IP. Route; in DFIR, subnet for segments (RFC 950).
Subscription,Subscription is recurring access to service. Tiered. In SaaS. Update; in DFIR, sub for feeds (ENISA).
Supply Chain,Supply chain is vendors/components for software. Risk. In third-party. Compromise; in DFIR, chain for SolarWinds (MITRE T1195).
Supply Chain Compromise,Supply chain compromise taints trusted via vendor. Insert. In attacks. Wide; in DFIR, compromise tracing (MITRE T1195).
Symmetric Cryptography,Symmetric crypto uses same key for enc/dec. Fast. In AES. Share; in DFIR, sym for bulk (NIST SP 800-57).
Symmetric Key,Symmetric key is shared secret for ops. Random. In sessions. Efficient; in DFIR, key in memory (CNSSI 4009).
SYN Flood,SYN flood exhausts with half-open TCP. Backlog. In DoS. SYN cookies; in DFIR, flood in conntrack (MITRE T1499).
Syslog,Syslog forwards logs over UDP/TCP. Facility. In Unix. Central; in DFIR, syslog for events (RFC 5424).
System, System is interrelated components for function. Bounded. In IT. Secure; in DFIR, system imaging (NIST SP 800-37).
System Administrator (SysAdmin),SysAdmin manages IT infra. Priv. In ops. Access; in DFIR, admin for response (NIST NICE).
System Call, System call interfaces kernel services. Trap. In OS. Interact; in DFIR, syscalls for behavior (SANS FOR508).
System Hardening,System hardening secures by config/patch. CIS. In baselines. Minimize; in DFIR, hardening checks (NIST SP 800-123).
System Integrity Protection (SIP),SIP protects sys files in macOS. Rootless. In kernel. Tamper; in DFIR, SIP bypass (Apple).
System Log, System log records OS events. Ring buffer. In Linux. Diag; in DFIR, log parsing (SANS FOR508).
System Management Mode (SMM),SMM is x86 ring -2 for OEM. BIOS. In firmware. Root; in DFIR, SMM for implants (Intel).
System on Chip (SoC),SoC integrates CPU/memory on chip. Mobile. In devices. Efficient; in DFIR, SoC for embedded (ENISA).
System Partition, System partition holds OS files. Boot. In disks. Essential; in DFIR, partition analysis (SANS FOR508).
System Security Certified Products List (SSPL),SSPL lists certified products. NIAP. In fed. Trust; in DFIR, SSPL for tools (NIAP).
Systems Security Engineering (SSE),SSE applies eng to security. Processes. In design. Integrate; in DFIR, SSE for arch (NIST SP 800-160).
TACACS+,TACACS+ provides AAA for devices. Encrypted. In Cisco. Granular; in DFIR, TACACS for admin (RFC 8907).
Tactics, Techniques, and Procedures (TTP),TTP are adversary methods. MITRE. In ATT&CK. Profile; in DFIR, TTP mapping (MITRE).
Tag,Tag is metadata label for categorization. Key-value. In resources. Filter; in DFIR, tags for assets (ENISA).
Tail Call,Tail call optimizes recursion by reuse. Functional. In langs. Stack safe; in DFIR, tail in traces (ENISA).
Takeover,Takeover is domain/sub claim by attacker. Abandon. In DNS. Redirect; in DFIR, takeover indicators (ENISA).
Tamper Detection,Tamper detection senses modifications. Seals. In hardware. Alert; in DFIR, detection in logs (NIST SP 800-53).
Tamper Evidence,Tamper evidence shows if altered. Seals. In packages. Chain; in DFIR, evidence for integrity (NIST SP 800-86).
Tamper Resistance,Tamper resistance withstands attacks on device. Hardened. In HSM. Protect; in DFIR, resistance for trust (NIST SP 800-140).
Tamper Response,Tamper response acts on detect like wipe. Automated. In modules. Mitigate; in DFIR, response logs (NIST SP 800-140).
Target of Evaluation (TOE),TOE is product in CC eval. Scoped. In cert. Test; in DFIR, TOE for validated (ISO 15408).
Targeted Attack,Targeted attack focuses on specific victim. Custom. In APT. Stealth; in DFIR, targeted TTPs (MITRE).
Taxii,Trusted Automated eXchange of Indicator Information (TAXII) shares CTI. HTTP. In feeds. Secure; in DFIR, TAXII for IOC (OASIS).
TCP,Transmission Control Protocol (TCP) provides reliable stream. Connection. In transport. Ordered; in DFIR, TCP for analysis (RFC 793).
TCP Hijacking,TCP hijacking injects packets in session. Seq guess. In attacks. Takeover; in DFIR, hijack in seq (ENISA).
TCP Sequence Prediction,TCP seq prediction guesses numbers for inj. RST. In old. Rare; in DFIR, prediction in stacks (ENISA).
TCP/IP Suite,TCP/IP suite is net protocol stack. DoD model. In internet. Foundation; in DFIR, suite dissect (RFC 1122).
TDM,Time Division Multiplexing shares channel by time. Fixed. In T1. Efficient; in DFIR, TDM in legacy (ENISA).
